test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll
2689,1,1,-9.937500,-1.186094,-1.147427,1.260302,19.265078,-122.335373
2690,1,1,-2.000000,-1.155209,-1.147427,1.260302,19.265078,-122.335373
2691,1,1,-11.781250,-1.193268,-1.147427,1.260302,19.265078,-122.335373
2692,1,1,-6.750000,-1.173691,-1.147427,1.260302,19.265078,-122.335373
2693,1,1,-8.000000,-1.178555,-1.147427,1.260302,19.265078,-122.335373
2694,1,1,-4.812500,-1.166152,-1.147427,1.260302,19.265078,-122.335373
2695,1,1,-6.812500,-1.173935,-1.147427,1.260302,19.265078,-122.335373
2696,1,1,-6.875000,-1.174178,-1.147427,1.260302,19.265078,-122.335373
2697,1,1,-12.468750,-1.195943,-1.147427,1.260302,19.265078,-122.335373
2698,1,1,-8.875000,-1.181960,-1.147427,1.260302,19.265078,-122.335373
2699,1,1,-6.062500,-1.171016,-1.147427,1.260302,19.265078,-122.335373
2700,1,1,-6.437500,-1.172475,-1.147427,1.260302,19.265078,-122.335373
2701,1,1,-7.000000,-1.174664,-1.147427,1.260302,19.265078,-122.335373
2702,1,1,-8.500000,-1.180501,-1.147427,1.260302,19.265078,-122.335373
2703,1,1,-7.312500,-1.175880,-1.147427,1.260302,19.265078,-122.335373
2704,1,1,-2.875000,-1.158614,-1.147427,1.260302,19.265078,-122.335373
2705,1,1,-8.125000,-1.179042,-1.147427,1.260302,19.265078,-122.335373
2706,1,1,-7.562500,-1.176853,-1.147427,1.260302,19.265078,-122.335373
2707,1,1,0.375000,-1.145968,-1.147427,1.260302,19.265078,-122.335373
2708,1,1,0.375000,-1.145968,-1.147427,1.260302,19.265078,-122.335373
2709,1,1,-2.250000,-1.156182,-1.147427,1.260302,19.265078,-122.335373
2710,1,1,-6.937500,-1.174421,-1.147427,1.260302,19.265078,-122.335373
2711,1,1,-5.125000,-1.167368,-1.147427,1.260302,19.265078,-122.335373
2712,1,1,-1.875000,-1.154722,-1.147427,1.260302,19.265078,-122.335373
2713,1,1,-0.875000,-1.150831,-1.147427,1.260302,19.265078,-122.335373
2714,1,1,-0.375000,-1.148886,-1.147427,1.260302,19.265078,-122.335373
2715,1,1,-2.875000,-1.158614,-1.147427,1.260302,19.265078,-122.335373
2716,1,1,-7.500000,-1.176610,-1.147427,1.260302,19.265078,-122.335373
2717,1,1,-4.625000,-1.165423,-1.147427,1.260302,19.265078,-122.335373
2718,1,1,-9.000000,-1.182446,-1.147427,1.260302,19.265078,-122.335373
2719,1,1,-3.875000,-1.162505,-1.147427,1.260302,19.265078,-122.335373
2720,1,1,-5.000000,-1.166882,-1.147427,1.260302,19.265078,-122.335373
2721,1,1,-8.125000,-1.179042,-1.147427,1.260302,19.265078,-122.335373
2722,1,1,-3.375000,-1.160559,-1.147427,1.260302,19.265078,-122.335373
2723,1,1,-5.687500,-1.169557,-1.147427,1.260302,19.265078,-122.335373
2724,1,1,-7.312500,-1.175880,-1.147427,1.260302,19.265078,-122.335373
2725,1,1,-4.125000,-1.163477,-1.147427,1.260302,19.265078,-122.335373
2726,1,1,-5.875000,-1.170287,-1.147427,1.260302,19.265078,-122.335373
2727,1,1,-7.187500,-1.175394,-1.147427,1.260302,19.265078,-122.335373
2728,1,1,-3.375000,-1.160559,-1.147427,1.260302,19.265078,-122.335373
2729,1,1,-7.625000,-1.177096,-1.147427,1.260302,19.265078,-122.335373
2730,1,1,-4.000000,-1.162991,-1.147427,1.260302,19.265078,-122.335373
2731,1,1,-3.375000,-1.160559,-1.147427,1.260302,19.265078,-122.335373
2732,1,1,-2.750000,-1.158127,-1.147427,1.260302,19.265078,-122.335373
2733,1,1,-3.625000,-1.161532,-1.147427,1.260302,19.265078,-122.335373
2734,1,1,-5.125000,-1.167368,-1.147427,1.260302,19.265078,-122.335373
2735,1,1,-8.687500,-1.181230,-1.147427,1.260302,19.265078,-122.335373
2736,1,1,-7.375000,-1.176123,-1.147427,1.260302,19.265078,-122.335373
2737,1,1,-4.812500,-1.166152,-1.147427,1.260302,19.265078,-122.335373
2738,1,1,-5.812500,-1.170043,-1.147427,1.260302,19.265078,-122.335373
2739,1,1,-7.625000,-1.177096,-1.147427,1.260302,19.265078,-122.335373
2740,1,1,-6.062500,-1.171016,-1.147427,1.260302,19.265078,-122.335373
2741,1,1,-5.500000,-1.168828,-1.147427,1.260302,19.265078,-122.335373
2742,1,1,-5.937500,-1.170530,-1.147427,1.260302,19.265078,-122.335373
2743,1,1,-5.937500,-1.170530,-1.147427,1.260302,19.265078,-122.335373
2744,1,1,-4.000000,-1.162991,-1.147427,1.260302,19.265078,-122.335373
2745,1,1,-10.437500,-1.188040,-1.147427,1.260302,19.265078,-122.335373
2746,1,1,-9.250000,-1.183419,-1.147427,1.260302,19.265078,-122.335373
2747,1,1,-5.875000,-1.170287,-1.147427,1.260302,19.265078,-122.335373
2748,1,1,-7.125000,-1.175151,-1.147427,1.260302,19.265078,-122.335373
2749,1,1,-5.875000,-1.170287,-1.147427,1.260302,19.265078,-122.335373
2750,1,1,-8.875000,-1.181960,-1.147427,1.260302,19.265078,-122.335373
2751,1,1,-7.875000,-1.178069,-1.147427,1.260302,19.265078,-122.335373
2752,1,1,-5.000000,-1.166882,-1.147427,1.260302,19.265078,-122.335373
2753,1,1,-2.625000,-1.157641,-1.147427,1.260302,19.265078,-122.335373
2754,1,1,-5.687500,-1.169557,-1.147427,1.260302,19.265078,-122.335373
2755,1,1,-3.500000,-1.161045,-1.147427,1.260302,19.265078,-122.335373
2756,1,1,-1.500000,-1.153263,-1.147427,1.260302,19.265078,-122.335373
2757,1,1,-3.375000,-1.160559,-1.147427,1.260302,19.265078,-122.335373
2758,1,1,-5.187500,-1.167612,-1.147427,1.260302,19.265078,-122.335373
2759,1,1,-7.312500,-1.175880,-1.147427,1.260302,19.265078,-122.335373
2760,1,1,-6.937500,-1.174421,-1.147427,1.260302,19.265078,-122.335373
2761,1,1,-9.656250,-1.185000,-1.147427,1.260302,19.265078,-122.335373
2762,1,1,-10.218750,-1.187188,-1.147427,1.260302,19.265078,-122.335373
2763,1,1,-11.031250,-1.190350,-1.147427,1.260302,19.265078,-122.335373
2764,1,1,-10.687500,-1.189012,-1.147427,1.260302,19.265078,-122.335373
2765,1,1,-10.937500,-1.189985,-1.147427,1.260302,19.265078,-122.335373
2766,1,1,-1.437500,-1.153020,-1.147427,1.260302,19.265078,-122.335373
2767,1,1,-2.812500,-1.158370,-1.147427,1.260302,19.265078,-122.335373
2768,1,1,-2.312500,-1.156425,-1.147427,1.260302,19.265078,-122.335373
2769,1,1,-0.750000,-1.150345,-1.147427,1.260302,19.265078,-122.335373
2770,1,1,-0.812500,-1.150588,-1.147427,1.260302,19.265078,-122.335373
2771,1,1,1.500000,-1.141590,-1.147427,1.260302,19.265078,-122.335373
2772,1,1,-0.062500,-1.147670,-1.147427,1.260302,19.265078,-122.335373
2773,1,1,-0.375000,-1.148886,-1.147427,1.260302,19.265078,-122.335373
2774,1,1,-3.187500,-1.159829,-1.147427,1.260302,19.265078,-122.335373
2775,1,1,-0.437500,-1.149129,-1.147427,1.260302,19.265078,-122.335373
2776,1,1,-1.125000,-1.151804,-1.147427,1.260302,19.265078,-122.335373
2777,1,1,0.500000,-1.145481,-1.147427,1.260302,19.265078,-122.335373
2778,1,1,4.000000,-1.131863,-1.147427,1.260302,19.265078,-122.335373
2779,1,1,0.750000,-1.144508,-1.147427,1.260302,19.265078,-122.335373
2780,1,1,-0.812500,-1.150588,-1.147427,1.260302,19.265078,-122.335373
2781,1,1,1.250000,-1.142563,-1.147427,1.260302,19.265078,-122.335373
2782,1,1,1.125000,-1.143049,-1.147427,1.260302,19.265078,-122.335373
2783,1,1,0.375000,-1.145968,-1.147427,1.260302,19.265078,-122.335373
2784,1,1,-0.625000,-1.149859,-1.147427,1.260302,19.265078,-122.335373
2785,1,1,-0.250000,-1.148399,-1.147427,1.260302,19.265078,-122.335373
2786,1,1,-1.750000,-1.154236,-1.147427,1.260302,19.265078,-122.335373
2787,1,1,-0.625000,-1.149859,-1.147427,1.260302,19.265078,-122.335373
2788,1,1,-1.500000,-1.153263,-1.147427,1.260302,19.265078,-122.335373
2789,1,1,-4.312500,-1.164207,-1.147427,1.260302,19.265078,-122.335373
2790,1,1,-3.687500,-1.161775,-1.147427,1.260302,19.265078,-122.335373
2791,1,1,-5.312500,-1.168098,-1.147427,1.260302,19.265078,-122.335373
2792,1,1,-3.625000,-1.161532,-1.147427,1.260302,19.265078,-122.335373
2793,1,1,-3.500000,-1.161045,-1.147427,1.260302,19.265078,-122.335373
2794,1,1,-0.375000,-1.148886,-1.147427,1.260302,19.265078,-122.335373
2795,1,1,-1.000000,-1.151318,-1.147427,1.260302,19.265078,-122.335373
2796,1,1,-4.812500,-1.166152,-1.147427,1.260302,19.265078,-122.335373
2797,1,1,-7.437500,-1.176366,-1.147427,1.260302,19.265078,-122.335373
2798,1,1,-5.250000,-1.167855,-1.147427,1.260302,19.265078,-122.335373
2799,1,1,-3.375000,-1.160559,-1.147427,1.260302,19.265078,-122.335373
2800,1,1,-9.250000,-1.183419,-1.147427,1.260302,19.265078,-122.335373
2801,1,1,-7.812500,-1.177826,-1.147427,1.260302,19.265078,-122.335373
2802,1,1,-1.000000,-1.151318,-1.147427,1.260302,19.265078,-122.335373
2803,1,1,-9.687500,-1.185121,-1.147427,1.260302,19.265078,-122.335373
2804,1,1,-3.625000,-1.161532,-1.147427,1.260302,19.265078,-122.335373
2805,1,1,-5.687500,-1.169557,-1.147427,1.260302,19.265078,-122.335373
2806,1,1,-8.750000,-1.181473,-1.147427,1.260302,19.265078,-122.335373
2807,1,1,-6.750000,-1.173691,-1.147427,1.260302,19.265078,-122.335373
2808,1,1,-8.562500,-1.180744,-1.147427,1.260302,19.265078,-122.335373
2809,1,1,-8.812500,-1.181717,-1.147427,1.260302,19.265078,-122.335373
2810,1,1,-1.750000,-1.154236,-1.147427,1.260302,19.265078,-122.335373
2811,1,1,-3.875000,-1.162505,-1.147427,1.260302,19.265078,-122.335373
2812,1,1,-2.750000,-1.158127,-1.147427,1.260302,19.265078,-122.335373
2813,1,1,-5.875000,-1.170287,-1.147427,1.260302,19.265078,-122.335373
2814,1,1,-2.812500,-1.158370,-1.147427,1.260302,19.265078,-122.335373
2815,1,1,-3.500000,-1.161045,-1.147427,1.260302,19.265078,-122.335373
2816,1,1,-6.812500,-1.173935,-1.147427,1.260302,19.265078,-122.335373
2817,1,1,-10.218750,-1.187188,-1.147427,1.260302,19.265078,-122.335373
2818,1,1,-7.812500,-1.177826,-1.147427,1.260302,19.265078,-122.335373
2819,1,1,-9.812500,-1.185608,-1.147427,1.260302,19.265078,-122.335373
2820,1,1,-2.875000,-1.158614,-1.147427,1.260302,19.265078,-122.335373
2821,1,1,-3.812500,-1.162261,-1.147427,1.260302,19.265078,-122.335373
2822,1,1,-6.375000,-1.172232,-1.147427,1.260302,19.265078,-122.335373
2823,1,1,-5.437500,-1.168584,-1.147427,1.260302,19.265078,-122.335373
2824,1,1,-7.062500,-1.174907,-1.147427,1.260302,19.265078,-122.335373
2825,1,1,-9.375000,-1.183905,-1.147427,1.260302,19.265078,-122.335373
2826,1,1,-6.187500,-1.171503,-1.147427,1.260302,19.265078,-122.335373
2827,1,1,-4.125000,-1.163477,-1.147427,1.260302,19.265078,-122.335373
2828,1,1,-2.125000,-1.155695,-1.147427,1.260302,19.265078,-122.335373
2829,1,1,-10.500000,-1.188283,-1.147427,1.260302,19.265078,-122.335373
2830,1,1,-7.562500,-1.176853,-1.147427,1.260302,19.265078,-122.335373
2831,1,1,-12.812500,-1.197281,-1.147427,1.260302,19.265078,-122.335373
2832,1,1,-9.937500,-1.186094,-1.147427,1.260302,19.265078,-122.335373
2833,1,1,-13.656250,-1.200564,-1.147427,1.260302,19.265078,-122.335373
2834,1,1,-9.187500,-1.183176,-1.147427,1.260302,19.265078,-122.335373
2835,1,1,-6.187500,-1.171503,-1.147427,1.260302,19.265078,-122.335373
2836,1,1,-13.937500,-1.201658,-1.147427,1.260302,19.265078,-122.335373
2837,1,1,-4.750000,-1.165909,-1.147427,1.260302,19.265078,-122.335373
2838,1,1,-6.312500,-1.171989,-1.147427,1.260302,19.265078,-122.335373
2839,1,1,-10.125000,-1.186824,-1.147427,1.260302,19.265078,-122.335373
2840,1,1,-13.156250,-1.198618,-1.147427,1.260302,19.265078,-122.335373
2841,1,1,-10.875000,-1.189742,-1.147427,1.260302,19.265078,-122.335373
2842,1,1,-12.531250,-1.196186,-1.147427,1.260302,19.265078,-122.335373
2843,1,1,-9.000000,-1.182446,-1.147427,1.260302,19.265078,-122.335373
2844,1,1,-10.250000,-1.187310,-1.147427,1.260302,19.265078,-122.335373
2845,1,1,-7.062500,-1.174907,-1.147427,1.260302,19.265078,-122.335373
2846,1,1,-8.750000,-1.181473,-1.147427,1.260302,19.265078,-122.335373
2847,1,1,-3.750000,-1.162018,-1.147427,1.260302,19.265078,-122.335373
2848,1,1,-9.750000,-1.185364,-1.147427,1.260302,19.265078,-122.335373
2849,1,1,-2.125000,-1.155695,-1.147427,1.260302,19.265078,-122.335373
2850,1,1,-7.875000,-1.178069,-1.147427,1.260302,19.265078,-122.335373
2851,1,1,-8.625000,-1.180987,-1.147427,1.260302,19.265078,-122.335373
2852,1,1,-5.875000,-1.170287,-1.147427,1.260302,19.265078,-122.335373
2853,1,1,-5.562500,-1.169071,-1.147427,1.260302,19.265078,-122.335373
2854,1,1,-5.000000,-1.166882,-1.147427,1.260302,19.265078,-122.335373
2855,1,1,-10.750000,-1.189255,-1.147427,1.260302,19.265078,-122.335373
2856,1,1,-3.750000,-1.162018,-1.147427,1.260302,19.265078,-122.335373
2857,1,1,-7.687500,-1.177339,-1.147427,1.260302,19.265078,-122.335373
2858,1,1,-6.250000,-1.171746,-1.147427,1.260302,19.265078,-122.335373
2859,1,1,-8.625000,-1.180987,-1.147427,1.260302,19.265078,-122.335373
2860,1,1,-7.125000,-1.175151,-1.147427,1.260302,19.265078,-122.335373
2861,1,1,-3.250000,-1.160073,-1.147427,1.260302,19.265078,-122.335373
2862,1,1,-1.875000,-1.154722,-1.147427,1.260302,19.265078,-122.335373
2863,1,1,-8.000000,-1.178555,-1.147427,1.260302,19.265078,-122.335373
2864,1,1,-11.750000,-1.193147,-1.147427,1.260302,19.265078,-122.335373
2865,1,1,-9.625000,-1.184878,-1.147427,1.260302,19.265078,-122.335373
2866,1,1,-16.437500,-1.211386,-1.147427,1.260302,19.265078,-122.335373
2867,1,1,-7.375000,-1.176123,-1.147427,1.260302,19.265078,-122.335373
2868,1,1,-14.562500,-1.204090,-1.147427,1.260302,19.265078,-122.335373
2869,1,1,-12.375000,-1.195578,-1.147427,1.260302,19.265078,-122.335373
2870,1,1,-15.187500,-1.206522,-1.147427,1.260302,19.265078,-122.335373
2871,1,1,-12.125000,-1.194606,-1.147427,1.260302,19.265078,-122.335373
2872,1,1,-11.875000,-1.193633,-1.147427,1.260302,19.265078,-122.335373
2873,1,1,-9.750000,-1.185364,-1.147427,1.260302,19.265078,-122.335373
2874,1,1,-11.875000,-1.193633,-1.147427,1.260302,19.265078,-122.335373
2875,1,1,-9.750000,-1.185364,-1.147427,1.260302,19.265078,-122.335373
2876,1,1,-13.500000,-1.199956,-1.147427,1.260302,19.265078,-122.335373
2877,1,1,-2.875000,-1.158614,-1.147427,1.260302,19.265078,-122.335373
2878,1,1,-4.625000,-1.165423,-1.147427,1.260302,19.265078,-122.335373
2879,1,1,-7.000000,-1.174664,-1.147427,1.260302,19.265078,-122.335373
2880,1,1,-17.125000,-1.214061,-1.147427,1.260302,19.265078,-122.335373
2881,1,1,-15.687500,-1.208468,-1.147427,1.260302,19.265078,-122.335373
2882,1,1,-3.250000,-1.160073,-1.147427,1.260302,19.265078,-122.335373
2883,1,1,-10.000000,-1.186337,-1.147427,1.260302,19.265078,-122.335373
2884,1,1,-8.062500,-1.178798,-1.147427,1.260302,19.265078,-122.335373
2885,1,1,-8.125000,-1.179042,-1.147427,1.260302,19.265078,-122.335373
2886,1,1,-10.187500,-1.187067,-1.147427,1.260302,19.265078,-122.335373
2887,1,1,-8.125000,-1.179042,-1.147427,1.260302,19.265078,-122.335373
2888,1,1,-6.625000,-1.173205,-1.147427,1.260302,19.265078,-122.335373
2889,1,1,-4.000000,-1.162991,-1.147427,1.260302,19.265078,-122.335373
2890,1,1,-6.750000,-1.173691,-1.147427,1.260302,19.265078,-122.335373
2891,1,1,-4.625000,-1.165423,-1.147427,1.260302,19.265078,-122.335373
2892,1,1,-4.250000,-1.163964,-1.147427,1.260302,19.265078,-122.335373
2893,1,1,-8.250000,-1.179528,-1.147427,1.260302,19.265078,-122.335373
2894,1,1,-9.312500,-1.183662,-1.147427,1.260302,19.265078,-122.335373
2895,1,1,-10.187500,-1.187067,-1.147427,1.260302,19.265078,-122.335373
2896,1,1,-9.000000,-1.182446,-1.147427,1.260302,19.265078,-122.335373
2897,1,1,-7.875000,-1.178069,-1.147427,1.260302,19.265078,-122.335373
2898,1,1,-7.625000,-1.177096,-1.147427,1.260302,19.265078,-122.335373
2899,1,1,-5.000000,-1.166882,-1.147427,1.260302,19.265078,-122.335373
2900,1,1,-7.187500,-1.175394,-1.147427,1.260302,19.265078,-122.335373
2901,1,1,-8.062500,-1.178798,-1.147427,1.260302,19.265078,-122.335373
2902,1,1,-4.500000,-1.164936,-1.147427,1.260302,19.265078,-122.335373
2903,1,1,-6.625000,-1.173205,-1.147427,1.260302,19.265078,-122.335373
2904,1,1,-7.000000,-1.174664,-1.147427,1.260302,19.265078,-122.335373
2905,1,1,-9.875000,-1.185851,-1.147427,1.260302,19.265078,-122.335373
2906,1,1,-9.562500,-1.184635,-1.147427,1.260302,19.265078,-122.335373
2907,1,1,-2.625000,-1.157641,-1.147427,1.260302,19.265078,-122.335373
2908,1,1,-2.375000,-1.156668,-1.147427,1.260302,19.265078,-122.335373
2909,1,1,-4.062500,-1.163234,-1.147427,1.260302,19.265078,-122.335373
2910,1,1,-0.625000,-1.149859,-1.147427,1.260302,19.265078,-122.335373
2911,1,1,-0.500000,-1.149372,-1.147427,1.260302,19.265078,-122.335373
2912,1,1,-1.375000,-1.152777,-1.147427,1.260302,19.265078,-122.335373
2913,1,1,-5.312500,-1.168098,-1.147427,1.260302,19.265078,-122.335373
2914,1,1,-2.312500,-1.156425,-1.147427,1.260302,19.265078,-122.335373
2915,1,1,-3.562500,-1.161289,-1.147427,1.260302,19.265078,-122.335373
2916,1,1,-1.125000,-1.151804,-1.147427,1.260302,19.265078,-122.335373
2917,1,1,-1.687500,-1.153993,-1.147427,1.260302,19.265078,-122.335373
2918,1,1,-1.625000,-1.153750,-1.147427,1.260302,19.265078,-122.335373
2919,1,1,-3.062500,-1.159343,-1.147427,1.260302,19.265078,-122.335373
2920,1,1,-2.062500,-1.155452,-1.147427,1.260302,19.265078,-122.335373
2921,1,1,-6.000000,-1.170773,-1.147427,1.260302,19.265078,-122.335373
2922,1,1,-1.375000,-1.152777,-1.147427,1.260302,19.265078,-122.335373
2923,1,1,-1.125000,-1.151804,-1.147427,1.260302,19.265078,-122.335373
2924,1,1,-2.812500,-1.158370,-1.147427,1.260302,19.265078,-122.335373
2925,1,1,-0.250000,-1.148399,-1.147427,1.260302,19.265078,-122.335373
2926,1,1,-3.437500,-1.160802,-1.147427,1.260302,19.265078,-122.335373
2927,1,1,-3.687500,-1.161775,-1.147427,1.260302,19.265078,-122.335373
2928,1,1,-2.562500,-1.157398,-1.147427,1.260302,19.265078,-122.335373
2929,1,1,-1.625000,-1.153750,-1.147427,1.260302,19.265078,-122.335373
2930,1,1,-1.875000,-1.154722,-1.147427,1.260302,19.265078,-122.335373
2931,1,1,-1.500000,-1.153263,-1.147427,1.260302,19.265078,-122.335373
2932,1,1,-7.187500,-1.175394,-1.147427,1.260302,19.265078,-122.335373
2933,1,1,-0.750000,-1.150345,-1.147427,1.260302,19.265078,-122.335373
2934,1,1,-1.000000,-1.151318,-1.147427,1.260302,19.265078,-122.335373
2935,1,1,-0.375000,-1.148886,-1.147427,1.260302,19.265078,-122.335373
2936,1,1,-1.437500,-1.153020,-1.147427,1.260302,19.265078,-122.335373
2937,1,1,-2.625000,-1.157641,-1.147427,1.260302,19.265078,-122.335373
2938,1,1,-3.125000,-1.159586,-1.147427,1.260302,19.265078,-122.335373
2939,1,1,-3.062500,-1.159343,-1.147427,1.260302,19.265078,-122.335373
2940,1,1,-9.437500,-1.184149,-1.147427,1.260302,19.265078,-122.335373
2941,1,1,-10.250000,-1.187310,-1.147427,1.260302,19.265078,-122.335373
2942,1,1,-6.875000,-1.174178,-1.147427,1.260302,19.265078,-122.335373
2943,1,1,-8.437500,-1.180257,-1.147427,1.260302,19.265078,-122.335373
2944,1,1,-10.812500,-1.189499,-1.147427,1.260302,19.265078,-122.335373
2945,1,1,-14.875000,-1.205306,-1.147427,1.260302,19.265078,-122.335373
2946,1,1,-13.375000,-1.199470,-1.147427,1.260302,19.265078,-122.335373
2947,1,1,-6.875000,-1.174178,-1.147427,1.260302,19.265078,-122.335373
2948,1,1,-9.562500,-1.184635,-1.147427,1.260302,19.265078,-122.335373
2949,1,1,-8.875000,-1.181960,-1.147427,1.260302,19.265078,-122.335373
2950,1,1,-11.500000,-1.192174,-1.147427,1.260302,19.265078,-122.335373
2951,1,1,-3.875000,-1.162505,-1.147427,1.260302,19.265078,-122.335373
2952,1,1,-12.000000,-1.194119,-1.147427,1.260302,19.265078,-122.335373
2953,1,1,-8.375000,-1.180014,-1.147427,1.260302,19.265078,-122.335373
2954,1,1,-12.875000,-1.197524,-1.147427,1.260302,19.265078,-122.335373
2955,1,1,-8.625000,-1.180987,-1.147427,1.260302,19.265078,-122.335373
2956,1,1,-8.375000,-1.180014,-1.147427,1.260302,19.265078,-122.335373
2957,1,1,-9.375000,-1.183905,-1.147427,1.260302,19.265078,-122.335373
2958,1,1,-9.750000,-1.185364,-1.147427,1.260302,19.265078,-122.335373
2959,1,1,-10.375000,-1.187796,-1.147427,1.260302,19.265078,-122.335373
2960,1,1,-13.375000,-1.199470,-1.147427,1.260302,19.265078,-122.335373
2961,1,1,-3.250000,-1.160073,-1.147427,1.260302,19.265078,-122.335373
2962,1,1,-4.750000,-1.165909,-1.147427,1.260302,19.265078,-122.335373
2963,1,1,-5.500000,-1.168828,-1.147427,1.260302,19.265078,-122.335373
2964,1,1,-14.375000,-1.203361,-1.147427,1.260302,19.265078,-122.335373
2965,1,1,-12.562500,-1.196308,-1.147427,1.260302,19.265078,-122.335373
2966,1,1,-11.812500,-1.193390,-1.147427,1.260302,19.265078,-122.335373
2967,1,1,-10.187500,-1.187067,-1.147427,1.260302,19.265078,-122.335373
2968,1,1,-12.687500,-1.196794,-1.147427,1.260302,19.265078,-122.335373
2969,1,1,-12.531250,-1.196186,-1.147427,1.260302,19.265078,-122.335373
2970,1,1,-12.093750,-1.194484,-1.147427,1.260302,19.265078,-122.335373
2971,1,1,-12.437500,-1.195822,-1.147427,1.260302,19.265078,-122.335373
2972,1,1,-12.406250,-1.195700,-1.147427,1.260302,19.265078,-122.335373
2973,1,1,-11.062500,-1.190472,-1.147427,1.260302,19.265078,-122.335373
2974,1,1,-8.000000,-1.178555,-1.147427,1.260302,19.265078,-122.335373
2975,1,1,-12.093750,-1.194484,-1.147427,1.260302,19.265078,-122.335373
2976,1,1,-9.187500,-1.183176,-1.147427,1.260302,19.265078,-122.335373
2977,1,1,-6.812500,-1.173935,-1.147427,1.260302,19.265078,-122.335373
2978,1,1,-9.375000,-1.183905,-1.147427,1.260302,19.265078,-122.335373
2979,1,1,-9.875000,-1.185851,-1.147427,1.260302,19.265078,-122.335373
2980,1,1,-11.656250,-1.192782,-1.147427,1.260302,19.265078,-122.335373
2981,1,1,-13.468750,-1.199834,-1.147427,1.260302,19.265078,-122.335373
2982,1,1,-11.062500,-1.190472,-1.147427,1.260302,19.265078,-122.335373
2983,1,1,-7.812500,-1.177826,-1.147427,1.260302,19.265078,-122.335373
2984,1,1,-7.437500,-1.176366,-1.147427,1.260302,19.265078,-122.335373
2985,1,1,-10.125000,-1.186824,-1.147427,1.260302,19.265078,-122.335373
2986,1,1,-4.750000,-1.165909,-1.147427,1.260302,19.265078,-122.335373
2987,1,1,-7.062500,-1.174907,-1.147427,1.260302,19.265078,-122.335373
2988,1,1,-10.437500,-1.188040,-1.147427,1.260302,19.265078,-122.335373
2989,1,1,-10.187500,-1.187067,-1.147427,1.260302,19.265078,-122.335373
2990,1,1,-9.875000,-1.185851,-1.147427,1.260302,19.265078,-122.335373
