test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll,entropy_at_site,native_ll_at_site,emb_cosine_dist_to_wt
3149,2,1,-3.8294677734,-0.2779874504,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3150,2,1,-4.5942382812,-0.2809402347,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3151,2,1,-5.9384765625,-0.2861303389,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3152,2,1,-2.4814453125,-0.2727827132,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3153,2,1,-5.6396484375,-0.2849765718,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3154,2,1,-4.4025878906,-0.2802002728,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3155,2,1,-5.3798828125,-0.2839736044,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3156,2,1,-4.6254882812,-0.2810608745,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3157,2,1,-6.2753906250,-0.2874311507,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3158,2,1,-4.6298828125,-0.2810778618,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3159,2,1,-4.8066406250,-0.2817603052,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3160,2,1,-5.1464843750,-0.2830724418,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3161,2,1,-4.3261718750,-0.2799052298,-0.263202,0.542169,6.656030,-157.414551,1.003103,-0.233320,
3162,2,1,-2.6511838436,-0.2734380960,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3163,2,1,-6.6484375000,-0.2888714969,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3164,2,1,-3.4951169491,-0.2766965330,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3165,2,1,-4.1240234375,-0.2791247368,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3166,2,1,-4.5654296875,-0.2808290124,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3167,2,1,1.1738281250,-0.2586696744,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3168,2,1,-4.3818359375,-0.2801201344,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3169,2,1,-4.9355468750,-0.2822580338,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3170,2,1,-4.0869140625,-0.2789814472,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3171,2,1,-2.6855466366,-0.2735707760,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3172,2,1,-5.0644531250,-0.2827557325,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3173,2,1,-2.1357421875,-0.2714479566,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3174,2,1,-5.3203125000,-0.2837435901,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3175,2,1,-4.5644531250,-0.2808252275,-0.263202,0.542169,6.656030,-157.414551,1.052659,-1.549298,
3176,2,1,-4.7207031250,-0.2814285159,-0.263202,0.542169,6.656030,-157.414551,0.060764,-0.009906,
3177,2,1,-9.6865234375,-0.3006015718,-0.263202,0.542169,6.656030,-157.414551,0.060764,-0.009906,
3178,2,1,-10.5859375000,-0.3040741980,-0.263202,0.542169,6.656030,-157.414551,0.060764,-0.009906,
3179,2,1,-10.6386718750,-0.3042778075,-0.263202,0.542169,6.656030,-157.414551,0.060764,-0.009906,
3180,2,1,-10.2685546875,-0.3028487861,-0.263202,0.542169,6.656030,-157.414551,0.060764,-0.009906,
3181,2,1,-6.2719726562,-0.2874179780,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3182,2,1,-13.2382812500,-0.3143149018,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3183,2,1,-7.7753906250,-0.2932226658,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3184,2,1,-7.3093261719,-0.2914232016,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3185,2,1,-10.8222656250,-0.3049866557,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3186,2,1,-9.3574218750,-0.2993308902,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3187,2,1,-8.8906250000,-0.2975285947,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3188,2,1,-6.6932373047,-0.2890444696,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3189,2,1,-5.9497070312,-0.2861737013,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3190,2,1,-8.4960937500,-0.2960053086,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3191,2,1,-8.4716796875,-0.2959110439,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3192,2,1,-8.0703125000,-0.2943613529,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3193,2,1,-10.2578125000,-0.3028073013,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3194,2,1,-7.8530273438,-0.2935224175,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3195,2,1,-5.9228515625,-0.2860700190,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3196,2,1,-6.3554687500,-0.2877403498,-0.263202,0.542169,6.656030,-157.414551,0.128607,-0.018221,
3197,2,1,-10.7752685547,-0.3048052192,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3198,2,1,-13.6562500000,-0.3159286976,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3199,2,1,-13.8437500000,-0.3166526258,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3200,2,1,-14.0136718750,-0.3173086941,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3201,2,1,-12.6894531250,-0.3121958971,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3202,2,1,-12.0068359375,-0.3095602989,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3203,2,1,-12.7363281250,-0.3123768568,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3204,2,1,-14.3906250000,-0.3187641203,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3205,2,1,-14.2675781250,-0.3182890415,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3206,2,1,-10.9056396484,-0.3053085804,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3207,2,1,-14.0468750000,-0.3174369037,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3208,2,1,-12.6933593750,-0.3122109771,-0.263202,0.542169,6.656030,-157.414551,0.001768,-0.000147,
3209,2,1,-5.8984375000,-0.2859757543,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3210,2,1,-11.7148437500,-0.3084329069,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3211,2,1,-6.1542968750,-0.2869636118,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3212,2,1,-6.3046875000,-0.2875442803,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3213,2,1,-12.1171875000,-0.3099863529,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3214,2,1,-7.5311279297,-0.2922795713,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3215,2,1,-9.8496093750,-0.3012312353,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3216,2,1,-9.1455078125,-0.2985126972,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3217,2,1,-6.8649902344,-0.2897076011,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3218,2,1,-9.3964843750,-0.2994817197,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3219,2,1,-10.2636718750,-0.3028299212,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3220,2,1,-6.7475585938,-0.2892542183,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3221,2,1,-9.3339843750,-0.2992404103,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3222,2,1,-7.2040405273,-0.2910166979,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3223,2,1,-6.0615234375,-0.2866054177,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3224,2,1,-4.8203125000,-0.2818131149,-0.263202,0.542169,6.656030,-157.414551,0.145877,-0.021448,
3225,2,1,-4.2392578125,-0.2795696557,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3226,2,1,-10.6796875000,-0.3044361770,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3227,2,1,-3.1679687500,-0.2754333913,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3228,2,1,-4.6064453125,-0.2809873521,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3229,2,1,-9.6835937500,-0.3005902469,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3230,2,1,-4.2861328125,-0.2797506452,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3231,2,1,-7.0439453125,-0.2903985679,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3232,2,1,-8.4023437500,-0.2956433296,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3233,2,1,-6.2451171875,-0.2873142660,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3234,2,1,-8.0644531250,-0.2943387330,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3235,2,1,-8.8183593750,-0.2972495854,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3236,2,1,-4.2871093750,-0.2797544003,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3237,2,1,-7.2373046875,-0.2911451161,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3238,2,1,-5.6131134033,-0.2848741114,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3239,2,1,-4.8188476562,-0.2818074524,-0.263202,0.542169,6.656030,-157.414551,0.552596,-0.111990,
3240,2,1,-6.8974609375,-0.2898329794,-0.263202,0.542169,6.656030,-157.414551,0.049616,-0.005925,
3241,2,1,-10.3203125000,-0.3030486107,-0.263202,0.542169,6.656030,-157.414551,0.049616,-0.005925,
3242,2,1,-7.2597656250,-0.2912318408,-0.263202,0.542169,6.656030,-157.414551,0.049616,-0.005925,
3243,2,1,-6.9418945312,-0.2900045514,-0.263202,0.542169,6.656030,-157.414551,0.049616,-0.005925,
3244,2,1,-11.5917968750,-0.3079578280,-0.263202,0.542169,6.656030,-157.414551,0.049616,-0.005925,
3245,2,1,-8.6701660156,-0.2966774106,-0.263202,0.542169,6.656030,-157.414551,0.182569,-0.035603,
3246,2,1,-11.5273437500,-0.3077089787,-0.263202,0.542169,6.656030,-157.414551,0.182569,-0.035603,
3247,2,1,-12.8320312500,-0.3127463758,-0.263202,0.542169,6.656030,-157.414551,0.182569,-0.035603,
3248,2,1,-11.2167968750,-0.3065099418,-0.263202,0.542169,6.656030,-157.414551,0.182569,-0.035603,
3249,2,1,-7.9113769531,-0.2937477231,-0.263202,0.542169,6.656030,-157.414551,0.182569,-0.035603,
3250,2,1,-11.4199218750,-0.3072942197,-0.263202,0.542169,6.656030,-157.414551,0.182569,-0.035603,
3251,2,1,-10.9179687500,-0.3053561747,-0.263202,0.542169,6.656030,-157.414551,0.182569,-0.035603,
3252,2,1,-10.0283203125,-0.3019212484,-0.263202,0.542169,6.656030,-157.414551,0.001855,-0.000159,
3253,2,1,-11.8955078125,-0.3091304600,-0.263202,0.542169,6.656030,-157.414551,0.001855,-0.000159,
3254,2,1,-10.1418457031,-0.3023595512,-0.263202,0.542169,6.656030,-157.414551,0.001855,-0.000159,
3255,2,1,-11.5209960938,-0.3076844811,-0.263202,0.542169,6.656030,-157.414551,0.001855,-0.000159,
3256,2,1,-14.4121093750,-0.3188470602,-0.263202,0.542169,6.656030,-157.414551,0.001855,-0.000159,
3257,2,1,-8.2819824219,-0.2951786220,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3258,2,1,-11.9687500000,-0.3094132543,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3259,2,1,-7.5515136719,-0.2923582792,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3260,2,1,-11.1503906250,-0.3062535524,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3261,2,1,-5.1347656250,-0.2830272019,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3262,2,1,-7.6767578125,-0.2928418517,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3263,2,1,-8.5849609375,-0.2963484228,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3264,2,1,-10.2265625000,-0.3026866615,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3265,2,1,-12.6210937500,-0.3119319379,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3266,2,1,-6.7900390625,-0.2894182205,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3267,2,1,-9.9316406250,-0.3015479743,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3268,2,1,-6.9248046875,-0.2899385691,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3269,2,1,-14.6132812500,-0.3196237981,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3270,2,1,-10.4785156250,-0.3036594391,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3271,2,1,-10.3007812500,-0.3029732108,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3272,2,1,-8.7460937500,-0.2969705462,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3273,2,1,-9.1240234375,-0.2984297574,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3274,2,1,-10.0332031250,-0.3019400835,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3275,2,1,-7.3271484375,-0.2914920151,-0.263202,0.542169,6.656030,-157.414551,0.075156,-0.010527,
3276,2,1,-6.2729492188,-0.2874217331,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3277,2,1,-13.4140625000,-0.3149935603,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3278,2,1,-8.3486328125,-0.2954359651,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3279,2,1,-6.7010498047,-0.2890746295,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3280,2,1,-9.5410156250,-0.3000397682,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3281,2,1,-6.0957031250,-0.2867373824,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3282,2,1,-10.7031250000,-0.3045266569,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3283,2,1,-6.5242538452,-0.2883920372,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3284,2,1,-7.8320312500,-0.2934413552,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3285,2,1,-6.4104614258,-0.2879526615,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3286,2,1,-6.8532714844,-0.2896623611,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3287,2,1,-7.6855468750,-0.2928757966,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3288,2,1,-9.2617187500,-0.2989614010,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3289,2,1,-6.6094360352,-0.2887209058,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3290,2,1,-6.8984375000,-0.2898367643,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3291,2,1,-6.2009277344,-0.2871436775,-0.263202,0.542169,6.656030,-157.414551,0.125440,-0.016668,
3292,2,1,-1.1777344942,-0.2677491009,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3293,2,1,-9.4628906250,-0.2997381091,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3294,2,1,-1.5146485567,-0.2690499127,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3295,2,1,-2.6007080078,-0.2732431889,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3296,2,1,-3.1210937500,-0.2752524018,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3297,2,1,-0.9814454317,-0.2669912279,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3298,2,1,-3.0385742188,-0.2749338150,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3299,2,1,-6.9394531250,-0.2899951041,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3300,2,1,-3.5878906250,-0.2770547271,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3301,2,1,-5.1503906250,-0.2830875218,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3302,2,1,-4.9218750000,-0.2822052240,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3303,2,1,-1.3525391817,-0.2684240043,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3304,2,1,-6.5527343750,-0.2885019779,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3305,2,1,-2.0170898438,-0.2709898353,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3306,2,1,-2.6486816406,-0.2734284401,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3307,2,1,0.2539062500,-0.2622215152,-0.263202,0.542169,6.656030,-157.414551,1.985470,-1.368241,
3308,2,1,-11.6552734375,-0.3082029223,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3309,2,1,-14.4453125000,-0.3189752400,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3310,2,1,-11.4233398438,-0.3073074222,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3311,2,1,-11.9082031250,-0.3091794848,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3312,2,1,-8.7753906250,-0.2970836759,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3313,2,1,-10.9948730469,-0.3056530952,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3314,2,1,-11.1052246094,-0.3060791790,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3315,2,1,-13.9804687500,-0.3171804845,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3316,2,1,-13.4863281250,-0.3152725995,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3317,2,1,-13.0175781250,-0.3134627342,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3318,2,1,-13.3281250000,-0.3146617711,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3319,2,1,-11.9882812500,-0.3094886541,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3320,2,1,-12.3291015625,-0.3108045757,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3321,2,1,-12.5839843750,-0.3117886782,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3322,2,1,-11.7358398438,-0.3085139692,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3323,2,1,-11.0688476562,-0.3059387207,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3324,2,1,-12.7353515625,-0.3123731017,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3325,2,1,-13.4238281250,-0.3150312901,-0.263202,0.542169,6.656030,-157.414551,0.004436,-0.000423,
3326,2,1,-7.2226562500,-0.2910885513,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3327,2,1,-11.2890625000,-0.3067889810,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3328,2,1,-13.1953125000,-0.3141490221,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3329,2,1,-13.0058593750,-0.3134175241,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3330,2,1,-8.6113281250,-0.2964502275,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3331,2,1,-11.5410156250,-0.3077617586,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3332,2,1,-13.4453125000,-0.3151142597,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3333,2,1,-5.9511718750,-0.2861793637,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3334,2,1,-14.2734375000,-0.3183116615,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3335,2,1,-6.6035156250,-0.2886980474,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3336,2,1,-8.2250976562,-0.2949589789,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3337,2,1,-13.7343750000,-0.3162303269,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3338,2,1,-13.4179687500,-0.3150086999,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3339,2,1,-13.3828125000,-0.3148729503,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3340,2,1,-13.5546875000,-0.3155365586,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3341,2,1,-12.2480468750,-0.3104916215,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3342,2,1,-9.2107696533,-0.2987646759,-0.263202,0.542169,6.656030,-157.414551,0.040145,-0.005279,
3343,2,1,-5.9765625000,-0.2862773836,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3344,2,1,-7.3691406250,-0.2916541398,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3345,2,1,-12.7929687500,-0.3125955462,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3346,2,1,-12.9863281250,-0.3133421242,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3347,2,1,-12.4648437500,-0.3113286793,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3348,2,1,-9.4619750977,-0.2997345924,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3349,2,1,-14.6953125000,-0.3199405074,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3350,2,1,-10.1235351562,-0.3022888601,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3351,2,1,-15.3320312500,-0.3223989010,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3352,2,1,-9.6875000000,-0.3006053269,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3353,2,1,-10.4814453125,-0.3036707640,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3354,2,1,-12.2812500000,-0.3106198013,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3355,2,1,-12.9765625000,-0.3133044243,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3356,2,1,-13.8281250000,-0.3165923059,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3357,2,1,-13.6093750000,-0.3157477081,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3358,2,1,-8.7744140625,-0.2970798910,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3359,2,1,-5.5253906250,-0.2845354080,-0.263202,0.542169,6.656030,-157.414551,0.052638,-0.007506,
3360,2,1,-6.2294921875,-0.2872539461,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
3361,2,1,-8.9492187500,-0.2977548242,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
3362,2,1,-11.5234375000,-0.3076938987,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
3363,2,1,-9.8671875000,-0.3012990952,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
3364,2,1,-2.8085937500,-0.2740458548,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
3365,2,1,-9.1132812500,-0.2983882725,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
3366,2,1,-8.7363281250,-0.2969328463,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
3367,2,1,-2.5156250000,-0.2729147077,-0.263202,0.542169,6.656030,-157.414551,0.752105,-0.206708,
